timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request
1753797170.574758064,72,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797176.593706510,72,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797182.611914464,72,31.8,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797188.579344760,72,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797194.598630585,72,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797200.667922114,73,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797206.635692290,73,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797212.705043565,73,31.8,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797218.723517954,73,31.8,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797224.741501356,73,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797230.760659148,73,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797236.779089991,73,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797242.797268726,73,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797248.815574869,73,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797254.681333748,73,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797260.853966609,73,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797266.871462358,73,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797272.890407317,73,31.8,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797278.908712263,73,31.8,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797284.877471396,74,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797290.946288244,74,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.4,0x0A,0,0.0
1753797296.964293525,74,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797302.931975622,74,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797309.001414929,74,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797315.020277693,74,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797321.038085871,74,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797327.057300338,74,31.8,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797333.075704045,74,31.8,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797339.093923828,74,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797345.112603657,74,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797350.876242998,74,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797357.150373253,74,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797363.168999640,74,31.8,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797369.186500912,75,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797375.204913319,75,32.0,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797381.222875472,75,32.2,Unknown,0,0,0,0.0,0.0,3510.1,26,57.5,4.5,0x0A,0,0.0
1753797387.241899920,75,32.2,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797393.260573499,75,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797399.228610581,75,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797405.297390343,75,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797411.316549962,75,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797417.334906321,75,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797423.354072399,75,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797429.372435113,75,32.2,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797435.391333976,75,32.2,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797441.408256441,75,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797447.273901456,75,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.5,0x0A,0,0.0
1753797453.394548726,76,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797459.464814265,76,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797465.432443129,76,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797471.501938329,76,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797477.468834254,76,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797483.538972019,76,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797489.557814731,76,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797495.524790664,76,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797501.594981299,76,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797507.613655869,76,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797513.631034995,76,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797519.649104711,76,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797525.616492353,76,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797531.686811230,76,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797537.704997678,77,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797538.730299530,77,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797549.742907603,77,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797555.761091029,77,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.6,0x0A,0,0.0
1753797561.779376549,77,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797567.798769004,77,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797573.765994755,77,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797579.835961461,77,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797585.852878821,77,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797591.820581391,77,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797597.890772235,77,32.0,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797603.909173183,77,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797609.927984330,77,31.8,Unknown,0,0,0,0.0,0.0,3510.1,27,57.5,4.7,0x0A,0,0.0
1753797615.946063110,77,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797621.913425124,78,32.2,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797627.983818280,78,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797633.950986941,78,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797639.663380401,78,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797646.039624416,78,32.2,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797652.058286849,78,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797658.024928738,78,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797664.094519990,78,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797669.993773305,78,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797676.138741235,78,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797682.172485771,78,32.2,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797688.175651973,78,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797694.181442331,78,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797700.194253446,79,32.2,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797706.207399820,79,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797712.221991838,79,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797718.185692968,79,32.2,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.7,0x0A,0,0.0
1753797724.251691449,79,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797730.265664256,79,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797733.527678251,79,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797742.295863894,79,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797748.209572309,79,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797754.324870731,79,32.2,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797760.391434103,79,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797766.204621129,79,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797772.377923527,79,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797778.398180732,79,32.2,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797784.365686750,80,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797790.435177747,80,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797796.453067131,80,32.2,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797802.469747986,80,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797808.486905355,80,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797814.401284849,80,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797820.520635097,80,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797826.587482142,80,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.8,0x0A,0,0.0
1753797832.603672688,80,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.9,0x0A,0,0.0
1753797838.620240348,80,32.0,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.9,0x0A,0,0.0
1753797844.636397648,80,31.8,Unknown,0,0,0,0.0,0.0,3510.1,28,57.5,4.9,0x0A,0,0.0
1753797850.601465587,80,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797856.668905019,80,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797862.633884933,80,31.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797868.701704265,81,31.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797874.715566426,81,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797880.731173848,81,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797886.746445513,81,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797892.762410643,81,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797898.789992022,81,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797904.814922542,81,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797910.737111353,81,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797916.811063211,81,31.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797922.832695866,81,31.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797928.599388041,81,32.0,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797934.823096562,81,31.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797940.842895645,81,31.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797952.931846867,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797958.796717624,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797964.968390035,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797970.986713438,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797976.953153777,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797983.021866371,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797989.039469049,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753797995.056948734,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798001.023812744,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798007.041697370,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798013.109756151,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798019.126314826,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798024.990587327,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798031.160923242,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798037.127150517,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798043.194554661,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798049.214001661,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798055.177858955,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798061.246806781,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798067.161787447,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798073.280918846,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798079.298742434,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798085.315601433,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798091.331401020,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798097.349222207,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798103.314628295,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798109.383500967,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798115.400724667,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798121.263917659,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798127.434747729,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798133.400545780,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798139.468646532,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798145.486381102,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798151.503437186,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798157.519946608,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798163.536781788,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798169.553816298,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798175.571440083,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798181.588354829,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798187.604612261,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798193.622097933,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798199.638434323,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798205.656480611,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798211.673976681,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,5.0,0x0A,0,0.0
1753798217.333735064,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798223.706695970,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798229.673599784,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798235.690005851,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798241.757755823,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798247.775755911,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798253.791702309,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798259.809052837,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798265.826317871,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798271.843226875,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798277.859591516,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798283.878916436,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798289.897439594,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798295.916726441,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798301.934472788,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798307.952802582,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798313.613559273,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798319.988801389,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798325.956241572,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798332.025498896,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
1753798337.993077901,82,-0.8,Unknown,0,0,0,0.0,0.0,3510.1,29,57.5,4.9,0x0A,0,0.0
