timestamp,can_id,dlc,data_hex,data_bytes
1753354082.786280189,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354082.837461984,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354082.888280548,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354082.939548907,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354082.990470596,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354083.041895256,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354083.092842309,59B,8,20 0C 64 00 44 71 00 90,20 0C 64 00 44 71 00 90
1753354083.143257171,556,8,32 53 24 32 63 25 32 7A,32 53 24 32 63 25 32 7A
1753354083.194512403,5D7,7,00 00 00 55 94 10 00,00 00 00 55 94 10 00
1753354083.245511956,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354083.296240726,5D7,7,00 00 00 55 94 10 00,00 00 00 55 94 10 00
1753354083.347331738,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354083.398111863,5D7,7,00 00 00 55 94 10 00,00 00 00 55 94 10 00
1753354083.449396209,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354083.500082062,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354083.551378440,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354083.602323618,19F,8,FF FF 7D 0F 38 FF 40 FE,FF FF 7D 0F 38 FF 40 FE
1753354083.653516349,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354083.704139754,436,6,00 00 00 53 00 00,00 00 00 53 00 00
1753354083.755165661,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354083.806195475,436,6,00 00 00 53 00 00,00 00 00 53 00 00
1753354083.857594249,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354083.908535937,69F,4,F3 07 61 80,F3 07 61 80
1753354083.959373093,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354084.010545459,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354084.061418031,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.112116799,19F,8,FF FF 7D 0F 38 FF 40 FE,FF FF 7D 0F 38 FF 40 FE
1753354084.163136246,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354084.214529602,423,8,03 2D FF FF 00 E0 00 E4,03 2D FF FF 00 E0 00 E4
1753354084.265402798,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.316224432,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354084.367357474,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.418110461,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.469452306,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.520172845,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.571285522,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.622160490,19F,8,FF FF 7D 0F 38 FF 40 FE,FF FF 7D 0F 38 FF 40 FE
1753354084.673588845,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.724380218,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354084.775381176,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.826311300,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.877401268,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.928507435,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354084.979381413,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.030998571,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.081592806,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.132087978,19F,8,FF FF 7D 0F 38 FF 40 FE,FF FF 7D 0F 38 FF 40 FE
1753354085.183392269,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.234257130,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.285472723,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.336188260,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.387180362,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.438299704,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354085.490187384,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354085.540583857,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354085.591379447,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354086.625205029,425,8,2A 32 44 FF FE 60 01 2E,2A 32 44 FF FE 60 01 2E
1753354086.625267477,196,8,00 FF E7 7F 70 55 0B 00,00 FF E7 7F 70 55 0B 00
1753354086.625281592,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354086.625291228,5D7,7,00 00 00 55 94 10 00,00 00 00 55 94 10 00
1753354086.625300550,155,8,07 97 CC 54 82 10 00 70,07 97 CC 54 82 10 00 70
1753354086.625309301,5D7,7,00 00 00 55 94 10 00,00 00 00 55 94 10 00
1753354086.625318571,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354086.625326905,5D7,7,00 00 00 55 94 10 00,00 00 00 55 94 10 00
1753354086.625335759,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
1753354086.625344822,155,8,07 97 CD 54 82 10 00 70,07 97 CD 54 82 10 00 70
